id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1266619114849697793,1266619114849697793,1590820504000,2020-05-30,15:35:04,,264924050,shomaristone,Shomari Stone,,"JUST IN:  Kellie Chauvin, the wife of former Minneapolis police officer Derek Chauvin, says she is filing for divorce and her ""utmost sympathy"" lies with the family of George Floyd. #GeorgeFloyd
 https://on.msnbc.com/3dhPGOm 
 https://www.nbcnews.com/news/us-news/wife-officer-charged-murder-george-floyd-announces-she-s-divorcing-n1219276 … pic.twitter.com/m9hgkRr4zE",[],"['https://on.msnbc.com/3dhPGOm', 'https://www.nbcnews.com/news/us-news/wife-officer-charged-murder-george-floyd-announces-she-s-divorcing-n1219276']",['https://pbs.twimg.com/media/EZPvXdAWkAEW68q.jpg'],72,545,1427,['#georgefloyd'],[],https://twitter.com/shomaristone/status/1266619114849697793,False,,0,,,,,,,"[{'user_id': '264924050', 'username': 'shomaristone'}]",,,,
1266619089663000576,1266619089663000576,1590820498000,2020-05-30,15:34:58,,2704577472,daysofpalestine,Days of Palestine,,#GeorgeFloyd was murdered by a US cop's racism and barbarity. The same racism and barbarity is practiced by the Israeli army against the Palestinians. Many Palestinians  are George Floyd. This crime chain must stop. #Palestine #ICantBreathe #PalestineLivesMatter #BlackLivesMatter pic.twitter.com/j0ZcypzPTb,[],[],"['https://pbs.twimg.com/media/EZPvUGKXkAEohha.jpg', 'https://pbs.twimg.com/media/EZPvUGWWsAEm-JF.jpg', 'https://pbs.twimg.com/media/EZPvUIDXkAEbWWx.jpg', 'https://pbs.twimg.com/media/EZPvUIGXYAI2fE1.jpg']",2,135,179,"['#georgefloyd', '#palestine', '#icantbreathe', '#palestinelivesmatter', '#blacklivesmatter']",[],https://twitter.com/DaysofPalestine/status/1266619089663000576,False,,0,,,,,,,"[{'user_id': '2704577472', 'username': 'DaysofPalestine'}]",,,,
1266615285710229505,1266615285710229505,1590819591000,2020-05-30,15:19:51,,985169793236926465,anydadinamerica,Any Dad In America,,"Secret Service on guard as George Floyd protesters rally outside White House   https://twitter.com/i/events/1266590091826216965 …
#saturdaythoughts #BREAKING #breakingnews #GeorgeFloyd #ICantBreathe",[],['https://twitter.com/i/events/1266590091826216965'],[],0,1,1,"['#saturdaythoughts', '#breaking', '#breakingnews', '#georgefloyd', '#icantbreathe']",[],https://twitter.com/AnyDadInAmerica/status/1266615285710229505,False,,0,,,,,,,"[{'user_id': '985169793236926465', 'username': 'AnyDadInAmerica'}]",,,,
1266614282961088513,1266614282961088513,1590819352000,2020-05-30,15:15:52,,303598911,realfahadawan,Fahad Awan,,George Floyd’s killer police officer Derek Chauvin arrested or being protected? Where is this killers mug shot? #DerekChauvin #JusticeForGeorge #GeorgeFloyd #auberyauhmad #Minneapolisprotests,[],[],[],0,0,1,"['#derekchauvin', '#justiceforgeorge', '#georgefloyd', '#auberyauhmad', '#minneapolisprotests']",[],https://twitter.com/realFahadAwan/status/1266614282961088513,False,,0,,,,,,,"[{'user_id': '303598911', 'username': 'realFahadAwan'}]",,,,
1266611799094448129,1266611799094448129,1590818760000,2020-05-30,15:06:00,,1253189359991508993,georgefloyd82,George Floyd #BlackLivesMatter,,"This is George Floyd. ♥️
#georgefloyd #justiceforgeorgefloyd #BlackLivesMatters #blacklivesmater #icantbreathe  pic.twitter.com/piGw2d3rjG",[],[],[],0,3,8,"['#georgefloyd', '#justiceforgeorgefloyd', '#blacklivesmatters', '#blacklivesmater', '#icantbreathe']",[],https://twitter.com/georgefloyd82/status/1266611799094448129,False,,1,,,,,,,"[{'user_id': '1253189359991508993', 'username': 'georgefloyd82'}]",,,,
1266610671615008769,1266610671615008769,1590818491000,2020-05-30,15:01:31,,1266297313846165504,onalearoses,Shyan,,"No justice, no peace! Derek Chauvin's charges are not enough! ALL FOUR were actively involved in George Floyd's death, ALL FOUR let him die! No more slaps on the wrist for police! No more black lives viciously stolen! Enough! #JusticeForGeorgeFlyod #Floyd #GeorgeFloyd  https://twitter.com/SonOfAssata/status/1266597861799743492 …",[],['https://twitter.com/SonOfAssata/status/1266597861799743492'],[],0,0,1,"['#justiceforgeorgeflyod', '#floyd', '#georgefloyd']",[],https://twitter.com/onalearoses/status/1266610671615008769,False,https://twitter.com/SonOfAssata/status/1266597861799743492,0,,,,,,,"[{'user_id': '1266297313846165504', 'username': 'onalearoses'}]",,,,
1266609785962725376,1266609785962725376,1590818280000,2020-05-30,14:58:00,,754598403854766081,vip_sars,SARS,,"Please, I can't breathe. My stomach hurts. My neck hurts. Everything hurts. They’re going to kill me.
                           -George Floyd
#GeorgeFloyd #JusticeForGeorge #JusticeForGeorgeFloyd #JusticeForFloyd #GeorgeFloydprotest #icantbreathe  pic.twitter.com/94laW0EoPs",[],[],['https://pbs.twimg.com/media/EZPm3qwWsAEi52E.jpg'],0,0,1,"['#georgefloyd', '#justiceforgeorge', '#justiceforgeorgefloyd', '#justiceforfloyd', '#georgefloydprotest', '#icantbreathe']",[],https://twitter.com/vip_sars/status/1266609785962725376,False,,0,,,,,,,"[{'user_id': '754598403854766081', 'username': 'vip_sars'}]",,,,
1266609104128073729,1266609104128073729,1590818117000,2020-05-30,14:55:17,,1246442825530523653,charvet_a,Denell A Charvet,,"We NEED to question why George Floyd was targeted! The man that killed him was impersonating an officer, Derek is NOT  an officer of the law! We NEED answers, ask everyone in govern! Who is Derek Chauvin? 
#GeorgeFloyd #GeorgeFloydMurder #GeorgeFloydWasMurdered #whoisderekchauvin",[],[],[],0,0,0,"['#georgefloyd', '#georgefloydmurder', '#georgefloydwasmurdered', '#whoisderekchauvin']",[],https://twitter.com/charvet_a/status/1266609104128073729,False,,0,,,,,,,"[{'user_id': '1246442825530523653', 'username': 'charvet_a'}]",,,,
1266604565664858118,1266604565664858118,1590817035000,2020-05-30,14:37:15,,1107367240154955777,xy5z89,Xy5Z89🇩🇪🇪🇺,,"#USA #Minneapolis #GeorgeFloyd 

The ex-cop that murdered George Floyd has been arrested and his mugshot has been released. Derek Michael Chauvin is in the Ramsey County Jail in Saint Paul, Minnesota charged with one count of Third Degree Murder and one count of Manslaughter.",[],[],[],2,0,0,"['#usa', '#minneapolis', '#georgefloyd']",[],https://twitter.com/Xy5Z89/status/1266604565664858118,False,,0,,,,,,,"[{'user_id': '1107367240154955777', 'username': 'Xy5Z89'}]",,,,
1266604111362916353,1266604111362916353,1590816927000,2020-05-30,14:35:27,,515365364,austinesamora,Samora Machel,,"George Floyd and Derek Chauvin worked at the same nightclub in Minneapolis for the whole of 2019, but may not have known each other.
#GeorgeFloyd #JusticeForGeorge #MinneapolisUprising https://www.yahoo.com/news/george-floyd-derek-chauvin-worked-102242466.html …",[],['https://www.yahoo.com/news/george-floyd-derek-chauvin-worked-102242466.html'],[],0,0,1,"['#georgefloyd', '#justiceforgeorge', '#minneapolisuprising']",[],https://twitter.com/austinesamora/status/1266604111362916353,False,,0,,,,,,,"[{'user_id': '515365364', 'username': 'austinesamora'}]",,,,
1266604098457145344,1266604098457145344,1590816924000,2020-05-30,14:35:24,,2453327562,shauntvglobal,Shauntv,,Wife Of Police Officer Derek Chauvin Files For Divorce After His Arrest For Murder Of George Floyd - #DerekChauvin #GeorgeFloyd -  https://shgl.tv/2020/05/30/wife-of-police-officer-derek-chauvin-files-for-divorce-after-his-arrest-for-murder-of-george-floyd/ … - pic.twitter.com/YUa9SilX6I,[],['https://shgl.tv/2020/05/30/wife-of-police-officer-derek-chauvin-files-for-divorce-after-his-arrest-for-murder-of-george-floyd/'],['https://pbs.twimg.com/media/EZPhtwcXsAgtTDH.jpg'],0,0,0,"['#derekchauvin', '#georgefloyd']",[],https://twitter.com/shauntvGlobal/status/1266604098457145344,False,,0,,,,,,,"[{'user_id': '2453327562', 'username': 'shauntvGlobal'}]",,,,
1266604089598709766,1266604089598709766,1590816921000,2020-05-30,14:35:21,,1153106224562544640,truthoracle1,TruthOracle,,"#icantbreathe #ICantBreatheAGAIN #GeorgeFloyd #GeorgeFloydprotest #GeorgeFloydMurder 
The ugliness of misplaced and Illogical white nationalism was on display for the world to see with that cop stepping on George Floyd.  https://twitter.com/IlhanMN/status/1266399018294411268 …",[],['https://twitter.com/IlhanMN/status/1266399018294411268'],[],0,0,0,"['#icantbreathe', '#icantbreatheagain', '#georgefloyd', '#georgefloydprotest', '#georgefloydmurder']",[],https://twitter.com/TruthOracle1/status/1266604089598709766,False,https://twitter.com/IlhanMN/status/1266399018294411268,0,,,,,,,"[{'user_id': '1153106224562544640', 'username': 'TruthOracle1'}]",,,,
1266603753701953536,1266603753701953536,1590816841000,2020-05-30,14:34:01,,1258943962586378240,linxinyeeeeet,Sarah Lam,,"George Floyd's few words are telling of the abuse of the power dynamic was.  He addressed Derek Chauvin as ""sir"" despite being tortured. He chose to address that trash of a human with respect and was thanked with his own death.

#GeorgeFloyd #BlackLivesMatters #ICantBreath",[],[],[],0,0,0,"['#georgefloyd', '#blacklivesmatters', '#icantbreath']",[],https://twitter.com/linxinyeeeeet/status/1266603753701953536,False,,0,,,,,,,"[{'user_id': '1258943962586378240', 'username': 'linxinyeeeeet'}]",,,,
1266603067631382528,1266603067631382528,1590816678000,2020-05-30,14:31:18,,1205426746117513216,qazjournalist,ژورنالیست قزوینی,,"George Floyd's death style, much like Eric Garner's death in 2014, was interpreted in New York; The incident drew the attention of many people of color in South America to the ""police violence against racial minorities.""
#GeorgeFloyd
#icantbreathe  pic.twitter.com/AdafV5yY77",[],[],['https://pbs.twimg.com/media/EZPglYMWkAAEu7O.jpg'],0,1,3,"['#georgefloyd', '#icantbreathe']",[],https://twitter.com/QazJournalist/status/1266603067631382528,False,,0,,,,,,,"[{'user_id': '1205426746117513216', 'username': 'QazJournalist'}]",,,,
1266601546898378752,1266601546898378752,1590816315000,2020-05-30,14:25:15,,1116432222,hazharalipour83,hazhar alipour,,"“ Here’s the exactly how these criminals killed #GeorgeFloyd “#GeorgeFloydprotest #JusticeForGeorge #ICantBreathe #Minneapolis #usapolice #criminals 
New George Floyd Video Shows All 3 Officers on Top of Him  https://www.tmz.com/2020/05/29/george-floyd-killing-death-new-video-three-police-officers-derek-chauvin/ … via @TMZ",['tmz'],['https://www.tmz.com/2020/05/29/george-floyd-killing-death-new-video-three-police-officers-derek-chauvin/'],[],0,0,1,"['#georgefloyd', '#georgefloydprotest', '#justiceforgeorge', '#icantbreathe', '#minneapolis', '#usapolice', '#criminals']",[],https://twitter.com/HazharAlipour83/status/1266601546898378752,False,,0,,,,,,,"[{'user_id': '1116432222', 'username': 'HazharAlipour83'}, {'user_id': '16331010', 'username': 'TMZ'}]",,,,
1266600662697050113,1266600662697050113,1590816104000,2020-05-30,14:21:44,,2447574001,hannondona,Dona Hannon 2020 💥⎊,,George Floyd Protest  https://youtu.be/4Jf9RUa92wU  via @YouTube Happening live now in #DTLA #GeorgeFloydProtestors #LosAngelesProtestsHappeningNow #GeorgeFloyd #Vandalism #LootingGeorgeFloyd #PrayForPeaceInTheStreets! #ICantBreathe #BlackLivesMatter,['youtube'],['https://youtu.be/4Jf9RUa92wU'],[],0,0,0,"['#dtla', '#georgefloydprotestors', '#losangelesprotestshappeningnow', '#georgefloyd', '#vandalism', '#lootinggeorgefloyd', '#prayforpeaceinthestreets', '#icantbreathe', '#blacklivesmatter']",[],https://twitter.com/HannonDona/status/1266600662697050113,False,,0,,,,,,,"[{'user_id': '2447574001', 'username': 'HannonDona'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1266600349214707714,1266600349214707714,1590816030000,2020-05-30,14:20:30,,3004331099,josephtullylaw,Joseph Tully,,Legal Analysis: Police Officer Chauvin UNDERCHARGED by prosecutor pals in death of George Floyd. You or I would face Life for Murder One. #DerekChauvin #GeorgeFloyd #JusticeForGeorge https://tully-weiss.com/no-surprise-officer-derek-chauvin-undercharged/ …,[],['https://tully-weiss.com/no-surprise-officer-derek-chauvin-undercharged/'],[],1,2,4,"['#derekchauvin', '#georgefloyd', '#justiceforgeorge']",[],https://twitter.com/josephtullylaw/status/1266600349214707714,False,,0,,,,,,,"[{'user_id': '3004331099', 'username': 'josephtullylaw'}]",,,,
1266599414669496322,1266599414669496322,1590815807000,2020-05-30,14:16:47,,1073292718158348288,kneegrownews,KG News,,"George Floyd, Officer Derek Chauvin, Minneapolis Riots & More...  https://www.youtube.com/watch?v=ngpz2yNtoOw … #KneeGrowNews #GeorgeFloyd #DerekChauvin #MinneapolisRiots #JusticeForGeorgeFloyd",[],['https://www.youtube.com/watch?v=ngpz2yNtoOw'],[],0,0,0,"['#kneegrownews', '#georgefloyd', '#derekchauvin', '#minneapolisriots', '#justiceforgeorgefloyd']",[],https://twitter.com/KneeGrowNews/status/1266599414669496322,False,,0,,,,,,,"[{'user_id': '1073292718158348288', 'username': 'KneeGrowNews'}]",,,,
1266599397468434432,1266599397468434432,1590815803000,2020-05-30,14:16:43,,1198876790258712577,jg_report,Jay Gershbein,,"George Floyd’s fiancee, Courteney Ross says the news of Chauvin’s arrest is what she's been waiting to hear. ""I can’t say that it was happiness but it was like thank you for taking that first step to find peace, it knocks some of that pain away.” @WCCO #GeorgeFloyd  pic.twitter.com/HqCEcQizJ3",['wcco'],[],[],0,0,1,['#georgefloyd'],[],https://twitter.com/JG_Report/status/1266599397468434432,False,,1,,,,,,,"[{'user_id': '1198876790258712577', 'username': 'JG_Report'}, {'user_id': '13000872', 'username': 'WCCO'}]",,,,
1266599128370302977,1266599128370302977,1590815739000,2020-05-30,14:15:39,,139839050,feelwonderland,Feel Hwang,,"My own protest, tribute to George Floyd.🙏Please don't say things happen, please don't! Please do care, please do until justice is served! #justiceforgeorge #GeorgeFloydprotest #icantbreathe #PoliceBrutality #georgefloyd  pic.twitter.com/hF00oWKmqW",[],[],['https://pbs.twimg.com/media/EZPdGbEVAAIj8JY.jpg'],0,0,1,"['#justiceforgeorge', '#georgefloydprotest', '#icantbreathe', '#policebrutality', '#georgefloyd']",[],https://twitter.com/feelwonderland/status/1266599128370302977,False,,0,,,,,,,"[{'user_id': '139839050', 'username': 'feelwonderland'}]",,,,
1266599073261531138,1266599073261531138,1590815725000,2020-05-30,14:15:25,,756753110303989760,arlvtte,Arlette,,It truly breaks my heart that the other cops at the George Floyd scene didn’t step in and STOP Derek chauvin the moment Floyd stated he couldn’t breath. Sad. All of those cops are responsible for his death. #GeorgeFloyd #BlackLivesMatters,[],[],[],0,0,3,"['#georgefloyd', '#blacklivesmatters']",[],https://twitter.com/arlvtte/status/1266599073261531138,False,,0,,,,,,,"[{'user_id': '756753110303989760', 'username': 'arlvtte'}]",,,,
1266598496859156480,1266497736674668544,1590815588000,2020-05-30,14:13:08,,66649601,cherylmorrisw,📚 🦄 Cheryl 🐾 🧢,,"Read the complaint charging ex-Minneapolis officer Derek Chauvin in the death of George Floyd
#JusticeForGeorgeFloyd #MinneapolisUprising #JusticeForGeorge #GeorgeFloyd #MurderByCop
#MinneapolisPoliceMurderdHim
 https://twitter.com/DavidBegnaud/status/1266512521235763208?s=19 …
👀 👇 pic.twitter.com/b2lhq792RC",[],['https://twitter.com/DavidBegnaud/status/1266512521235763208?s=19'],"['https://pbs.twimg.com/media/EZPcmtpUMAAS3m4.jpg', 'https://pbs.twimg.com/media/EZPcm_sU4AEyZ_d.jpg', 'https://pbs.twimg.com/media/EZPcnSQUwAEi_Vm.jpg', 'https://pbs.twimg.com/media/EZPcnmNU8AAYu_D.jpg']",2,4,9,"['#justiceforgeorgefloyd', '#minneapolisuprising', '#justiceforgeorge', '#georgefloyd', '#murderbycop', '#minneapolispolicemurderdhim']",[],https://twitter.com/CherylMorrisW/status/1266598496859156480,False,,0,,,,,,,"[{'user_id': '66649601', 'username': 'CherylMorrisW'}]",,,,
1266596159713431556,1266592890958069761,1590815031000,2020-05-30,14:03:51,,1888041132,incandenzant,Stevie P,,"We saw what we saw on that horrific video. We will not be gaslit. Were it not for Derek Chauvin's actions that fateful Monday evening, George Floyd would almost certainly be alive today. #GeorgeFloyd #JusticeForGeorge #BlackLivesMatter",[],[],[],0,0,0,"['#georgefloyd', '#justiceforgeorge', '#blacklivesmatter']",[],https://twitter.com/incandenzant/status/1266596159713431556,False,,0,,,,,,,"[{'user_id': '1888041132', 'username': 'incandenzant'}]",,,,
1266596126230183941,1266596126230183941,1590815023000,2020-05-30,14:03:43,,3097871342,unicpressuk,Unic Press UK,,"Wife Of Derek Chauvin, Officer Charged With Murder In George Floyd's Death, Files For Divorce 
#news #GeorgeFloyd #BlackLivesMatter #London #naija #USA",[],[],[],0,0,0,"['#news', '#georgefloyd', '#blacklivesmatter', '#london', '#naija', '#usa']",[],https://twitter.com/UnicPressUK/status/1266596126230183941,False,,0,,,,,,,"[{'user_id': '3097871342', 'username': 'UnicPressUK'}]",,,,
1266596038883803137,1266596038883803137,1590815002000,2020-05-30,14:03:22,,1242471146995490822,h24news_uk,H24 News UK,,"Kellie Chauvin, whose husband Derek Chauvin has been charged with George Floyd's murder, is said to be « devastated » and filing for divorce, according to a statement

#BarackObama #Crime #GeorgeFloyd  https://uk.h24.news/FSH ",[],['https://uk.h24.news/FSH'],[],0,1,1,"['#barackobama', '#crime', '#georgefloyd']",[],https://twitter.com/h24news_uk/status/1266596038883803137,False,,0,,,,,,,"[{'user_id': '1242471146995490822', 'username': 'h24news_uk'}]",,,,
1266595666513494016,1266595666513494016,1590814913000,2020-05-30,14:01:53,,321506408,oppressionorg,Oppression.org,,"They new each other, #GeorgeFloyd knew #DerekChauvin was a dirty cop. That's why he's dead.

CNN: George Floyd and Derek Chauvin once worked overlapping security shifts at the same nightclub

#BlackLivesMatters",[],[],[],1,0,1,"['#georgefloyd', '#derekchauvin', '#blacklivesmatters']",[],https://twitter.com/OppressionOrg/status/1266595666513494016,False,,0,,,,,,,"[{'user_id': '321506408', 'username': 'OppressionOrg'}]",,,,
1266592850491342848,1266562774118907904,1590814242000,2020-05-30,13:50:42,,18360205,barrettpitner,BarrettHolmesPitner,,The word Killer Mike and all of us are searching for is Ethnocide: the killing of culture while keeping the people. Read my column in The Daily Beast about how ethnocide killed George Floyd:  https://www.thedailybeast.com/i-cant-breathe-is-the-new-american-anthem-heres-how-we-change-that?ref=author … #icantbreathe #GeorgeFloyd #GeorgeFloydMurder #AtlantaProtest,['mentnelson'],['https://www.thedailybeast.com/i-cant-breathe-is-the-new-american-anthem-heres-how-we-change-that?ref=author'],[],1,17,41,"['#icantbreathe', '#georgefloyd', '#georgefloydmurder', '#atlantaprotest']",[],https://twitter.com/BarrettPitner/status/1266592850491342848,False,,0,,,,,,,"[{'user_id': '18360205', 'username': 'BarrettPitner'}, {'user_id': '1607408977', 'username': 'mentnelson'}]",,,,
1266591465985228801,1266591465985228801,1590813912000,2020-05-30,13:45:12,,425151443,siperlywhenwet,Jeff Siperly,,"The wife of #DerekChauvin, who was just charged with 3rd degree murder after the death of George Floyd, has filed for divorce.

“Til death do you part” indeed.  

Sad that it was #GeorgeFloyd’s  death and not Chauvin’s.",[],[],[],0,0,2,"['#derekchauvin', '#georgefloyd']",[],https://twitter.com/SiperlyWhenWet/status/1266591465985228801,False,,0,,,,,,,"[{'user_id': '425151443', 'username': 'SiperlyWhenWet'}]",,,,
1266591329389359104,1266243973338656770,1590813879000,2020-05-30,13:44:39,,1227172104342294535,frouzandeh57,فروزنده🇮🇷 حب الحسین هویتنا,,". The scope of the protests was extended to Los Angeles. Protesters in Los Angeles set fire to the American flag in protest of the murder of George Floyd by Minneapolis police.
Humans are not born criminal or Racist!
#icantbreathe #GeorgeFloyd #IranWithGeorge",['leilarostami99'],[],[],0,0,2,"['#icantbreathe', '#georgefloyd', '#iranwithgeorge']",[],https://twitter.com/frouzandeh57/status/1266591329389359104,False,,0,,,,,,,"[{'user_id': '1227172104342294535', 'username': 'frouzandeh57'}, {'user_id': '1220389989613211649', 'username': 'leilarostami99'}]",,,,
1266590884122038272,1266590884122038272,1590813773000,2020-05-30,13:42:53,,91842529,lindamera,Linda Mera,,"The wife of Derek Chauvin, the Minneapolis police officer who is charged with murder in the death of George Floyd, is now filing for divorce, according to her attorneys.
#GeorgeFloyd #JusticeForGeorgeFlyod #LA #NY #protests #blacklivesmatter #Boston #DC #usprotests #Minneapolis",[],[],[],0,0,1,"['#georgefloyd', '#justiceforgeorgeflyod', '#la', '#ny', '#protests', '#blacklivesmatter', '#boston', '#dc', '#usprotests', '#minneapolis']",[],https://twitter.com/LindaMera/status/1266590884122038272,False,,0,,,,,,,"[{'user_id': '91842529', 'username': 'LindaMera'}]",,,,
1266590030455279619,1266590030455279619,1590813570000,2020-05-30,13:39:30,,894706100439842816,kaerubants,gayru (ACAB),,"My heart fucking aches. Everytime I see the George Floyd video and the riots, I can’t stop crying. America is so SO BROKEN. I love every single one of you and will not stop using my voice to scream with y’all. #BlckLivesMatter #JusticeForGeorge #icantbreathe",[],[],[],0,0,0,"['#blcklivesmatter', '#justiceforgeorge', '#icantbreathe']",[],https://twitter.com/KaeruBants/status/1266590030455279619,False,,0,,,,,,,"[{'user_id': '894706100439842816', 'username': 'KaeruBants'}]",,,,
1266587620160573441,1266587620160573441,1590812995000,2020-05-30,13:29:55,,1198876790258712577,jg_report,Jay Gershbein,,"Fired Minneapolis police officer Derek Chauvin 44, has been arrested four days after George Floyd’s fatal arrest. Hennepin County Attorney Mike Freeman announced he has been charged with third degree murder and manslaughter. @WCCO #GeorgeFloyd  pic.twitter.com/o80L0dOp4s",['wcco'],[],[],0,0,0,['#georgefloyd'],[],https://twitter.com/JG_Report/status/1266587620160573441,False,,1,,,,,,,"[{'user_id': '1198876790258712577', 'username': 'JG_Report'}, {'user_id': '13000872', 'username': 'WCCO'}]",,,,
1266587043452186625,1266587043452186625,1590812857000,2020-05-30,13:27:37,,2999762564,cynicaltoastt,the picture of dorian gay,,"the monsters responsible for the death of george floyd deserve to be brought to justice. 

To all of my brothers and sisters in EMS, Fire, AND the good guys in PD, please please stay safe during these troubling times 🚑🚒🚓
#FirstResponders #georgefloyd #icantbreathe #ems #PD #FD",[],[],[],0,0,3,"['#firstresponders', '#georgefloyd', '#icantbreathe', '#ems', '#pd', '#fd']",[],https://twitter.com/cynicaltoastt/status/1266587043452186625,False,,0,,,,,,,"[{'user_id': '2999762564', 'username': 'cynicaltoastt'}]",,,,
1266585077456138244,1266585077456138244,1590812389000,2020-05-30,13:19:49,,811298843337850880,democratic_rep,PROGRESSIVES 4,,"Kellie Chauvin, through her attorney, expressed condolences to George Floyd's family and said she's filed for dissolution of her marriage with Derek Chauvin.
#GeorgeFloyd #JusticeForGeorgeFloyd https://kstp.com/news/wife-of-minneapolis-police-officer-charged-in-george-floyds-death-files-for-divorce-may-29-2020/5745296/ …",[],['https://kstp.com/news/wife-of-minneapolis-police-officer-charged-in-george-floyds-death-files-for-divorce-may-29-2020/5745296/'],[],0,2,4,"['#georgefloyd', '#justiceforgeorgefloyd']",[],https://twitter.com/Democratic_Rep/status/1266585077456138244,False,,0,,,,,,,"[{'user_id': '811298843337850880', 'username': 'Democratic_Rep'}]",,,,
1266584275417272321,1266584275417272321,1590812197000,2020-05-30,13:16:37,,4761200668,whimsicalzombie,#FuckCaroleBaskin 🐯,,"That is no damn 3rd degree. Man is going to get a slap on the wrist! #GeorgeFloyd #minneapolisriots #JusticeForFloyd #Minneapolis #MinneapolisPolice 
""Derek Chauvin has been charged with third-degree murder and manslaughter in the death of George Floyd""   https://twitter.com/i/events/1266500820800950272 …",[],['https://twitter.com/i/events/1266500820800950272'],[],0,1,1,"['#georgefloyd', '#minneapolisriots', '#justiceforfloyd', '#minneapolis', '#minneapolispolice']",[],https://twitter.com/WhimsicalZombie/status/1266584275417272321,False,,0,,,,,,,"[{'user_id': '4761200668', 'username': 'WhimsicalZombie'}]",,,,
1266584087709564928,1266584087709564928,1590812153000,2020-05-30,13:15:53,,1257038969138810880,stanford09,Constitution 𝒻𝒾𝓇𝓈𝓉,,"""... a preliminary autopsy found no evidence that George Floyd died of strangulation and traumatic asphyxia after former Minneapolis police officer Derek Chauvin kneeled on his neck for more than 8 minutes."" #MinneapolisRiot #GeorgeFloyd
 https://www.mystateline.com/news/national/medical-examiner-no-evidence-george-floyd-died-of-strangulation/ …",[],['https://www.mystateline.com/news/national/medical-examiner-no-evidence-george-floyd-died-of-strangulation/'],[],0,0,0,"['#minneapolisriot', '#georgefloyd']",[],https://twitter.com/stanford09/status/1266584087709564928,False,,0,,,,,,,"[{'user_id': '1257038969138810880', 'username': 'stanford09'}]",,,,
1266583691419156480,1266583691419156480,1590812058000,2020-05-30,13:14:18,,756659591832866817,therealwombat1,george-t🖖🌊💙,,"If True, Bet #derekchauvin Hated #GeorgeFloyd And If So Could It Prove Premeditation Or Better Yet Deliberation?
Could It Have Been Deliberate, chauvin Knew Who George Floyd Was, Why The Deliberate #Violence?
#derekchauvinMurderedGeorgeFloyd
#JusticeForGeorgeFloyd https://twitter.com/MSNBC/status/1266235536701710341 …",[],['https://twitter.com/MSNBC/status/1266235536701710341'],[],0,0,0,"['#derekchauvin', '#georgefloyd', '#violence', '#derekchauvinmurderedgeorgefloyd', '#justiceforgeorgefloyd']",[],https://twitter.com/therealwombat1/status/1266583691419156480,False,https://twitter.com/MSNBC/status/1266235536701710341,0,,,,,,,"[{'user_id': '756659591832866817', 'username': 'therealwombat1'}]",,,,
1266581369808916481,1266581369808916481,1590811505000,2020-05-30,13:05:05,,1248982732077760519,tuckfru02127277,@TuckFrump,,"#GeorgeFloyd 's MURDERER, Derek Chauvin’s wife wants a divorce: Her ‘utmost sympathy’ lies with George Floyd family.... 
  https://www.rawstory.com/2020/05/derek-chauvins-wife-wants-a-divorce-her-utmost-sympathy-lies-with-george-floyd/amp/?__twitter_impression=true … pic.twitter.com/TYjFtdEqz1",[],['https://www.rawstory.com/2020/05/derek-chauvins-wife-wants-a-divorce-her-utmost-sympathy-lies-with-george-floyd/amp/?__twitter_impression=true'],['https://pbs.twimg.com/media/EZPNCllWAAA4RuG.jpg'],0,0,0,['#georgefloyd'],[],https://twitter.com/TuckFru02127277/status/1266581369808916481,False,,0,,,,,,,"[{'user_id': '1248982732077760519', 'username': 'TuckFru02127277'}]",,,,
1266579872396251136,1266579872396251136,1590811148000,2020-05-30,12:59:08,,987515382,auntienae79,🌺 Bonita,,"@realDonaldTrump this is the man who was arrested, booked and charged with the murder of George Floyd. This is NOT Derek Chauvin. This is a different man. See photo in comments below 👇🏻 #DeepStateCabal #GeorgeSoros #FalseFlag #DerekChauvin #GeorgeFloyd  pic.twitter.com/CUjISgNkri",['realdonaldtrump'],[],['https://pbs.twimg.com/media/EZPLrg9X0AAKqxI.jpg'],1,1,0,"['#deepstatecabal', '#georgesoros', '#falseflag', '#derekchauvin', '#georgefloyd']",[],https://twitter.com/auntienae79/status/1266579872396251136,False,,0,,,,,,,"[{'user_id': '987515382', 'username': 'auntienae79'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1266579639733870593,1266579639733870593,1590811092000,2020-05-30,12:58:12,,1125588024815841280,kenemaka,Kenemaka,,How about a @MikeTyson return match against Derek Chauvin in a no DQ street fight and all PPV proceeds go to George Floyd's family?  #BlacklivesMaters #GeorgeFloyd #JusticeForGeorge,['miketyson'],[],[],0,0,1,"['#blacklivesmaters', '#georgefloyd', '#justiceforgeorge']",[],https://twitter.com/Kenemaka/status/1266579639733870593,False,,0,,,,,,,"[{'user_id': '1125588024815841280', 'username': 'Kenemaka'}, {'user_id': '156132825', 'username': 'MikeTyson'}]",,,,
